Fecha (dd/mm/aaaa),Orden del plazo,Plazo,Días plazo real,Tipo de aprobación,Tasa efectiva (%),Tasa nominal (%)
02/06/2024,1,Overnight,1,Normal,12.727,11.818
02/07/2024,1,Overnight,1,Normal,12.727,11.818
02/08/2024,1,Overnight,1,Normal,12.743,11.832
02/09/2024,1,Overnight,3,Normal,12.741,11.834
02/12/2024,1,Overnight,1,Normal,12.725,11.816
02/13/2024,1,Overnight,1,Normal,12.724,11.815
02/14/2024,1,Overnight,1,Normal,12.73,11.82
02/15/2024,1,Overnight,1,Normal,12.748,11.836
02/16/2024,1,Overnight,3,Normal,12.724,11.819
02/19/2024,1,Overnight,1,Normal,12.728,11.819
02/20/2024,1,Overnight,1,Normal,12.749,11.837
02/21/2024,1,Overnight,1,Normal,12.75,11.838
02/22/2024,1,Overnight,1,Normal,12.751,11.839
02/23/2024,1,Overnight,3,Normal,12.747,11.839
02/26/2024,1,Overnight,1,Normal,12.751,11.839
02/27/2024,1,Overnight,1,Normal,12.735,11.825
02/28/2024,1,Overnight,1,Normal,12.739,11.828
02/29/2024,1,Overnight,1,Normal,12.734,11.824
03/01/2024,1,Overnight,3,Normal,12.718,11.814
03/04/2024,1,Overnight,1,Normal,12.727,11.818
03/05/2024,1,Overnight,1,Normal,12.739,11.828
03/06/2024,1,Overnight,1,Normal,12.732,11.822
03/07/2024,1,Overnight,1,Normal,12.708,11.801
03/08/2024,1,Overnight,3,Normal,12.714,11.81
03/11/2024,1,Overnight,1,Normal,12.738,11.827
03/12/2024,1,Overnight,1,Normal,12.725,11.816
03/13/2024,1,Overnight,1,Normal,12.749,11.837
03/14/2024,1,Overnight,1,Normal,12.75,11.838
03/15/2024,1,Overnight,3,Normal,12.747,11.839
03/18/2024,1,Overnight,1,Normal,12.752,11.84
03/19/2024,1,Overnight,1,Normal,12.752,11.84
03/20/2024,1,Overnight,1,Normal,12.752,11.84
03/21/2024,1,Overnight,1,Normal,12.739,11.828
03/22/2024,1,Overnight,4,Normal,12.731,11.827
03/26/2024,1,Overnight,1,Normal,12.251,11.4
03/27/2024,1,Overnight,5,Normal,12.231,11.39
04/01/2024,1,Overnight,1,Normal,12.251,11.4
04/02/2024,1,Overnight,1,Normal,12.251,11.4
04/03/2024,1,Overnight,1,Normal,12.252,11.401
04/04/2024,1,Overnight,1,Normal,12.247,11.397
04/05/2024,1,Overnight,3,Normal,12.228,11.384
04/08/2024,1,Overnight,1,Normal,12.185,11.342
04/09/2024,1,Overnight,1,Normal,12.138,11.301
04/10/2024,1,Overnight,1,Normal,12.222,11.375
04/11/2024,1,Overnight,1,Normal,12.236,11.387
04/12/2024,1,Overnight,3,Normal,12.199,11.358
04/15/2024,1,Overnight,1,Normal,12.245,11.395
04/16/2024,1,Overnight,1,Normal,12.248,11.398
04/17/2024,1,Overnight,1,Normal,12.25,11.399
04/18/2024,1,Overnight,1,Normal,12.25,11.399
04/19/2024,1,Overnight,3,Normal,12.238,11.392
04/22/2024,1,Overnight,1,Normal,12.242,11.392
04/23/2024,1,Overnight,1,Normal,12.242,11.392
04/24/2024,1,Overnight,1,Normal,12.251,11.4
04/25/2024,1,Overnight,1,Normal,12.251,11.4
04/26/2024,1,Overnight,3,Normal,12.239,11.393
04/29/2024,1,Overnight,1,Normal,12.242,11.392
04/30/2024,1,Overnight,2,Normal,12.245,11.397
05/02/2024,1,Overnight,1,Normal,11.748,10.957
05/03/2024,1,Overnight,3,Normal,11.741,10.954
05/06/2024,1,Overnight,1,Normal,11.75,10.959
05/07/2024,1,Overnight,1,Normal,11.75,10.959
05/08/2024,1,Overnight,1,Normal,11.75,10.959
05/09/2024,1,Overnight,1,Normal,11.75,10.959
05/10/2024,1,Overnight,4,Normal,11.744,10.959
05/14/2024,1,Overnight,1,Normal,11.746,10.955
05/15/2024,1,Overnight,1,Normal,11.741,10.951
05/16/2024,1,Overnight,1,Normal,11.751,10.96
05/17/2024,1,Overnight,3,Normal,11.749,10.961
05/20/2024,1,Overnight,1,Normal,11.752,10.961
05/21/2024,1,Overnight,1,Normal,11.754,10.962
05/22/2024,1,Overnight,1,Normal,11.754,10.962
05/23/2024,1,Overnight,1,Normal,11.755,10.963
05/24/2024,1,Overnight,3,Normal,11.755,10.967
05/27/2024,1,Overnight,1,Normal,11.767,10.974
05/28/2024,1,Overnight,1,Normal,11.761,10.969
05/29/2024,1,Overnight,1,Normal,11.754,10.962
05/30/2024,1,Overnight,1,Normal,11.754,10.962
05/31/2024,1,Overnight,4,Normal,11.74,10.955
06/04/2024,1,Overnight,1,Normal,11.75,10.959
06/05/2024,1,Overnight,1,Normal,11.754,10.962
06/06/2024,1,Overnight,1,Normal,11.754,10.962
06/07/2024,1,Overnight,4,Normal,11.748,10.962
06/11/2024,1,Overnight,1,Normal,11.754,10.962
06/12/2024,1,Overnight,1,Normal,11.754,10.962
06/13/2024,1,Overnight,1,Normal,11.757,10.965
06/14/2024,1,Overnight,3,Normal,11.753,10.965
06/17/2024,1,Overnight,1,Normal,11.757,10.965
06/18/2024,1,Overnight,1,Normal,11.751,10.96
06/19/2024,1,Overnight,1,Normal,11.752,10.961
06/20/2024,1,Overnight,1,Normal,11.754,10.962
06/21/2024,1,Overnight,3,Normal,11.75,10.962
06/24/2024,1,Overnight,1,Normal,11.754,10.962
06/25/2024,1,Overnight,1,Normal,11.754,10.962
06/26/2024,1,Overnight,1,Normal,11.754,10.962
06/27/2024,1,Overnight,1,Normal,11.748,10.957
06/28/2024,1,Overnight,4,Normal,11.74,10.955
07/02/2024,1,Overnight,1,Normal,11.253,10.519
07/03/2024,1,Overnight,1,Normal,11.244,10.511
07/04/2024,1,Overnight,1,Normal,11.255,10.521
07/05/2024,1,Overnight,3,Normal,11.247,10.517
07/08/2024,1,Overnight,1,Normal,11.249,10.516
07/09/2024,1,Overnight,1,Normal,11.254,10.52
07/10/2024,1,Overnight,1,Normal,11.251,10.517
07/11/2024,1,Overnight,1,Normal,11.249,10.516
07/12/2024,1,Overnight,3,Normal,11.246,10.516
07/15/2024,1,Overnight,1,Normal,11.256,10.522
07/16/2024,1,Overnight,1,Normal,11.256,10.522
07/17/2024,1,Overnight,1,Normal,11.261,10.526
07/18/2024,1,Overnight,1,Normal,11.268,10.532
07/19/2024,1,Overnight,3,Normal,11.271,10.538
07/22/2024,1,Overnight,1,Normal,11.268,10.532
07/23/2024,1,Overnight,1,Normal,11.27,10.534
07/24/2024,1,Overnight,1,Normal,11.264,10.529
07/25/2024,1,Overnight,1,Normal,11.262,10.527
07/26/2024,1,Overnight,3,Normal,11.254,10.523
07/29/2024,1,Overnight,1,Normal,11.255,10.521
07/30/2024,1,Overnight,1,Normal,11.252,10.518
07/31/2024,1,Overnight,1,Normal,11.242,10.509
08/01/2024,1,Overnight,1,Normal,10.75,10.072
08/02/2024,1,Overnight,3,Normal,10.743,10.069
08/05/2024,1,Overnight,1,Normal,10.753,10.075
08/06/2024,1,Overnight,2,Normal,10.753,10.076
08/08/2024,1,Overnight,1,Normal,10.753,10.075
08/09/2024,1,Overnight,3,Normal,10.754,10.078
08/12/2024,1,Overnight,1,Normal,10.747,10.069
08/13/2024,1,Overnight,1,Normal,10.752,10.074
08/14/2024,1,Overnight,1,Normal,10.754,10.076
08/15/2024,1,Overnight,1,Normal,10.756,10.077
08/16/2024,1,Overnight,4,Normal,10.751,10.077
08/20/2024,1,Overnight,1,Normal,10.759,10.08
08/21/2024,1,Overnight,1,Normal,10.759,10.08
08/22/2024,1,Overnight,1,Normal,10.758,10.079
08/23/2024,1,Overnight,3,Normal,10.754,10.078
08/26/2024,1,Overnight,1,Normal,10.758,10.079
08/27/2024,1,Overnight,1,Normal,10.748,10.07
08/28/2024,1,Overnight,1,Normal,10.756,10.077
08/29/2024,1,Overnight,1,Normal,10.75,10.072
08/30/2024,1,Overnight,3,Normal,10.748,10.073
09/02/2024,1,Overnight,1,Normal,10.747,10.069
09/03/2024,1,Overnight,1,Normal,10.75,10.072
09/04/2024,1,Overnight,1,Normal,10.752,10.074
09/05/2024,1,Overnight,1,Normal,10.751,10.073
09/06/2024,1,Overnight,3,Normal,10.746,10.071
09/09/2024,1,Overnight,1,Normal,10.749,10.071
09/10/2024,1,Overnight,1,Normal,10.751,10.073
09/11/2024,1,Overnight,1,Normal,10.75,10.072
09/12/2024,1,Overnight,1,Normal,10.751,10.073
09/13/2024,1,Overnight,3,Normal,10.748,10.073
09/16/2024,1,Overnight,1,Normal,10.751,10.073
09/17/2024,1,Overnight,1,Normal,10.752,10.074
09/18/2024,1,Overnight,1,Normal,10.753,10.075
09/19/2024,1,Overnight,1,Normal,10.754,10.076
09/20/2024,1,Overnight,3,Normal,10.751,10.076
09/23/2024,1,Overnight,1,Normal,10.757,10.078
09/24/2024,1,Overnight,1,Normal,10.761,10.082
09/25/2024,1,Overnight,1,Normal,10.76,10.081
09/26/2024,1,Overnight,1,Normal,10.761,10.082
09/27/2024,1,Overnight,3,Normal,10.75,10.075
09/30/2024,1,Overnight,1,Normal,10.753,10.075
10/01/2024,1,Overnight,1,Normal,10.252,9.627
10/02/2024,1,Overnight,1,Normal,10.255,9.63
10/03/2024,1,Overnight,1,Normal,10.255,9.63
10/04/2024,1,Overnight,3,Normal,10.255,9.633
10/07/2024,1,Overnight,1,Normal,10.253,9.628
10/08/2024,1,Overnight,1,Normal,10.257,9.632
10/09/2024,1,Overnight,1,Normal,10.252,9.627
10/10/2024,1,Overnight,1,Normal,10.253,9.628
10/11/2024,1,Overnight,4,Normal,10.251,9.63
10/15/2024,1,Overnight,1,Normal,10.259,9.634
10/16/2024,1,Overnight,1,Normal,10.259,9.634
10/17/2024,1,Overnight,1,Normal,10.259,9.634
10/18/2024,1,Overnight,3,Normal,10.25,9.628
10/21/2024,1,Overnight,1,Normal,10.256,9.631
10/22/2024,1,Overnight,1,Normal,10.258,9.633
10/23/2024,1,Overnight,1,Normal,10.263,9.637
10/24/2024,1,Overnight,1,Normal,10.26,9.635
10/25/2024,1,Overnight,3,Normal,10.262,9.639
10/28/2024,1,Overnight,1,Normal,10.264,9.638
10/29/2024,1,Overnight,1,Normal,10.259,9.634
10/30/2024,1,Overnight,1,Normal,10.256,9.631
10/31/2024,1,Overnight,1,Normal,10.26,9.635
11/01/2024,1,Overnight,4,Normal,9.747,9.178
11/05/2024,1,Overnight,1,Normal,9.756,9.183
11/06/2024,1,Overnight,1,Normal,9.748,9.175
11/07/2024,1,Overnight,1,Normal,9.752,9.179
11/08/2024,1,Overnight,4,Normal,9.748,9.179
11/12/2024,1,Overnight,1,Normal,9.752,9.179
11/13/2024,1,Overnight,1,Normal,9.752,9.179
11/14/2024,1,Overnight,1,Normal,9.752,9.179
11/15/2024,1,Overnight,3,Normal,9.749,9.179
11/18/2024,1,Overnight,1,Normal,9.752,9.179
11/19/2024,1,Overnight,1,Normal,9.755,9.182
11/20/2024,1,Overnight,1,Normal,9.754,9.181
11/21/2024,1,Overnight,1,Normal,9.751,9.178
11/22/2024,1,Overnight,3,Normal,9.745,9.175
11/25/2024,1,Overnight,1,Normal,9.753,9.18
11/26/2024,1,Overnight,1,Normal,9.755,9.182
11/27/2024,1,Overnight,1,Normal,9.756,9.183
11/28/2024,1,Overnight,1,Normal,9.758,9.184
11/29/2024,1,Overnight,3,Normal,9.752,9.181
12/02/2024,1,Overnight,1,Normal,9.754,9.181
12/03/2024,1,Overnight,1,Normal,9.755,9.182
12/04/2024,1,Overnight,1,Normal,9.751,9.178
12/05/2024,1,Overnight,1,Normal,9.756,9.183
12/06/2024,1,Overnight,3,Normal,9.754,9.183
12/09/2024,1,Overnight,1,Normal,9.756,9.183
12/10/2024,1,Overnight,1,Normal,9.749,9.176
12/11/2024,1,Overnight,1,Normal,9.751,9.178
12/12/2024,1,Overnight,1,Normal,9.75,9.177
12/13/2024,1,Overnight,3,Normal,9.753,9.182
12/16/2024,1,Overnight,1,Normal,9.756,9.183
12/17/2024,1,Overnight,1,Normal,9.753,9.18
12/18/2024,1,Overnight,1,Normal,9.752,9.179
12/19/2024,1,Overnight,1,Normal,9.756,9.183
12/20/2024,1,Overnight,3,Normal,9.754,9.183
12/23/2024,1,Overnight,1,Normal,9.506,8.958
12/24/2024,1,Overnight,2,Normal,9.505,8.958
12/26/2024,1,Overnight,1,Normal,9.506,8.958
12/27/2024,1,Overnight,3,Normal,9.505,8.959
12/30/2024,1,Overnight,3,Normal,9.506,8.96
01/02/2025,1,Overnight,1,Normal,9.504,8.956
01/03/2025,1,Overnight,4,Normal,9.489,8.946
01/07/2025,1,Overnight,1,Normal,9.503,8.955
01/08/2025,1,Overnight,1,Normal,9.51,8.961
01/09/2025,1,Overnight,1,Normal,9.51,8.961
01/10/2025,1,Overnight,3,Normal,9.511,8.964
01/13/2025,1,Overnight,1,Normal,9.516,8.967
01/14/2025,1,Overnight,1,Normal,9.512,8.963
01/15/2025,1,Overnight,1,Normal,9.513,8.964
01/16/2025,1,Overnight,1,Normal,9.513,8.964
01/17/2025,1,Overnight,3,Normal,9.511,8.964
01/20/2025,1,Overnight,1,Normal,9.52,8.97
01/21/2025,1,Overnight,1,Normal,9.52,8.97
01/22/2025,1,Overnight,1,Normal,9.521,8.971
01/23/2025,1,Overnight,1,Normal,9.523,8.973
01/24/2025,1,Overnight,3,Normal,9.522,8.974
01/27/2025,1,Overnight,1,Normal,9.532,8.981
01/28/2025,1,Overnight,1,Normal,9.536,8.985
01/29/2025,1,Overnight,1,Normal,9.541,8.989
01/30/2025,1,Overnight,1,Normal,9.547,8.995
01/31/2025,1,Overnight,3,Normal,9.551,9
02/03/2025,1,Overnight,1,Normal,9.555,9.002
02/04/2025,1,Overnight,1,Normal,9.535,8.984
02/05/2025,1,Overnight,1,Normal,9.527,8.977
02/06/2025,1,Overnight,1,Normal,9.555,9.002
02/07/2025,1,Overnight,3,Normal,9.533,8.984
02/10/2025,1,Overnight,1,Normal,9.53,8.979
02/11/2025,1,Overnight,1,Normal,9.541,8.989
02/12/2025,1,Overnight,1,Normal,9.556,9.003
02/13/2025,1,Overnight,1,Normal,9.515,8.966
02/14/2025,1,Overnight,3,Normal,9.502,8.956
02/17/2025,1,Overnight,1,Normal,9.502,8.954
02/18/2025,1,Overnight,1,Normal,9.501,8.953
02/19/2025,1,Overnight,1,Normal,9.492,8.945
02/20/2025,1,Overnight,1,Normal,9.504,8.956
02/21/2025,1,Overnight,3,Normal,9.506,8.96
02/24/2025,1,Overnight,1,Normal,9.51,8.961
02/25/2025,1,Overnight,1,Normal,9.515,8.966
02/26/2025,1,Overnight,1,Normal,9.511,8.962
02/27/2025,1,Overnight,1,Normal,9.519,8.969
02/28/2025,1,Overnight,3,Normal,9.497,8.952
03/03/2025,1,Overnight,1,Normal,9.506,8.958
03/04/2025,1,Overnight,1,Normal,9.508,8.959
03/05/2025,1,Overnight,1,Normal,9.501,8.953
03/06/2025,1,Overnight,1,Normal,9.502,8.954
03/07/2025,1,Overnight,3,Normal,9.498,8.953
03/10/2025,1,Overnight,1,Normal,9.5,8.952
03/11/2025,1,Overnight,1,Normal,9.494,8.947
03/12/2025,1,Overnight,1,Normal,9.498,8.95
03/13/2025,1,Overnight,1,Normal,9.504,8.956
03/14/2025,1,Overnight,3,Normal,9.496,8.951
03/17/2025,1,Overnight,1,Normal,9.5,8.952
03/18/2025,1,Overnight,1,Normal,9.504,8.956
03/19/2025,1,Overnight,1,Normal,9.503,8.955
03/20/2025,1,Overnight,1,Normal,9.503,8.955
03/21/2025,1,Overnight,4,Normal,9.499,8.955
03/25/2025,1,Overnight,1,Normal,9.504,8.956
03/26/2025,1,Overnight,1,Normal,9.503,8.955
03/27/2025,1,Overnight,1,Normal,9.502,8.954
03/28/2025,1,Overnight,3,Normal,9.498,8.953
03/31/2025,1,Overnight,1,Normal,9.524,8.974
04/01/2025,1,Overnight,1,Normal,9.5,8.952
04/02/2025,1,Overnight,1,Normal,9.5,8.952
04/03/2025,1,Overnight,1,Normal,9.499,8.951
04/04/2025,1,Overnight,3,Normal,9.498,8.953
04/07/2025,1,Overnight,1,Normal,9.5,8.952
04/08/2025,1,Overnight,1,Normal,9.5,8.952
04/09/2025,1,Overnight,1,Normal,9.499,8.951
04/10/2025,1,Overnight,1,Normal,9.499,8.951
04/11/2025,1,Overnight,3,Normal,9.496,8.951
04/14/2025,1,Overnight,1,Normal,9.501,8.953
04/15/2025,1,Overnight,1,Normal,9.5,8.952
04/16/2025,1,Overnight,5,Normal,9.495,8.952
04/21/2025,1,Overnight,1,Normal,9.509,8.96
04/22/2025,1,Overnight,1,Normal,9.503,8.955
04/23/2025,1,Overnight,1,Normal,9.502,8.954
04/24/2025,1,Overnight,1,Normal,9.502,8.954
04/25/2025,1,Overnight,3,Normal,9.498,8.953
04/28/2025,1,Overnight,1,Normal,9.501,8.953
04/29/2025,1,Overnight,1,Normal,9.502,8.954
04/30/2025,1,Overnight,2,Normal,9.5,8.953
05/02/2025,1,Overnight,3,Normal,9.245,8.724
05/05/2025,1,Overnight,1,Normal,9.25,8.727
05/06/2025,1,Overnight,1,Normal,9.25,8.727
05/07/2025,1,Overnight,1,Normal,9.247,8.724
05/08/2025,1,Overnight,1,Normal,9.244,8.721
05/09/2025,1,Overnight,3,Normal,9.238,8.718
05/12/2025,1,Overnight,1,Normal,9.247,8.724
05/13/2025,1,Overnight,1,Normal,9.248,8.725
05/14/2025,1,Overnight,1,Normal,9.25,8.727
05/15/2025,1,Overnight,1,Normal,9.248,8.725
05/16/2025,1,Overnight,3,Normal,9.245,8.724
05/19/2025,1,Overnight,1,Normal,9.249,8.726
05/20/2025,1,Overnight,1,Normal,9.25,8.727
05/21/2025,1,Overnight,1,Normal,9.25,8.727
05/22/2025,1,Overnight,1,Normal,9.248,8.725
05/23/2025,1,Overnight,3,Normal,9.248,8.727
05/26/2025,1,Overnight,1,Normal,9.255,8.731
05/27/2025,1,Overnight,1,Normal,9.258,8.734
05/28/2025,1,Overnight,1,Normal,9.261,8.737
05/29/2025,1,Overnight,1,Normal,9.262,8.738
05/30/2025,1,Overnight,4,Normal,9.257,8.736
06/03/2025,1,Overnight,1,Normal,9.257,8.733
06/04/2025,1,Overnight,1,Normal,9.255,8.731
06/05/2025,1,Overnight,1,Normal,9.25,8.727
06/06/2025,1,Overnight,3,Normal,9.251,8.73
06/09/2025,1,Overnight,1,Normal,9.255,8.731
06/10/2025,1,Overnight,1,Normal,9.255,8.731
06/11/2025,1,Overnight,1,Normal,9.254,8.73
06/12/2025,1,Overnight,1,Normal,9.254,8.73
06/13/2025,1,Overnight,3,Normal,9.249,8.728
06/16/2025,1,Overnight,1,Normal,9.251,8.728
06/17/2025,1,Overnight,1,Normal,9.253,8.729
06/18/2025,1,Overnight,1,Normal,9.251,8.728
06/19/2025,1,Overnight,1,Normal,9.251,8.728
06/20/2025,1,Overnight,4,Normal,9.25,8.73
06/24/2025,1,Overnight,1,Normal,9.254,8.73
06/25/2025,1,Overnight,1,Normal,9.258,8.734
06/26/2025,1,Overnight,1,Normal,9.26,8.736
06/27/2025,1,Overnight,4,Normal,9.249,8.729
07/01/2025,1,Overnight,1,Normal,9.251,8.728
07/02/2025,1,Overnight,1,Normal,9.251,8.728
07/03/2025,1,Overnight,1,Normal,9.251,8.728
07/04/2025,1,Overnight,3,Normal,9.248,8.727
07/07/2025,1,Overnight,1,Normal,9.251,8.728
07/08/2025,1,Overnight,1,Normal,9.251,8.728
07/09/2025,1,Overnight,1,Normal,9.253,8.729
07/10/2025,1,Overnight,1,Normal,9.251,8.728
07/11/2025,1,Overnight,3,Normal,9.249,8.728
07/14/2025,1,Overnight,1,Normal,9.254,8.73
07/15/2025,1,Overnight,1,Normal,9.254,8.73
07/16/2025,1,Overnight,1,Normal,9.253,8.729
07/17/2025,1,Overnight,1,Normal,9.254,8.73
07/18/2025,1,Overnight,3,Normal,9.251,8.73
07/21/2025,1,Overnight,1,Normal,9.254,8.73
07/22/2025,1,Overnight,1,Normal,9.254,8.73
07/23/2025,1,Overnight,1,Normal,9.257,8.733
07/24/2025,1,Overnight,1,Normal,9.259,8.735
07/25/2025,1,Overnight,3,Normal,9.258,8.736
07/28/2025,1,Overnight,1,Normal,9.256,8.732
07/29/2025,1,Overnight,1,Normal,9.257,8.733
07/30/2025,1,Overnight,1,Normal,9.254,8.73
07/31/2025,1,Overnight,1,Normal,9.253,8.729
08/01/2025,1,Overnight,3,Normal,9.249,8.728
08/04/2025,1,Overnight,1,Normal,9.253,8.729
08/05/2025,1,Overnight,1,Normal,9.254,8.73
08/06/2025,1,Overnight,2,Normal,9.25,8.728
08/08/2025,1,Overnight,3,Normal,9.25,8.729
08/11/2025,1,Overnight,1,Normal,9.251,8.728
08/12/2025,1,Overnight,1,Normal,9.25,8.727
08/13/2025,1,Overnight,1,Normal,9.25,8.727
08/14/2025,1,Overnight,1,Normal,9.249,8.726
08/15/2025,1,Overnight,4,Normal,9.246,8.726
08/19/2025,1,Overnight,1,Normal,9.251,8.728
08/20/2025,1,Overnight,1,Normal,9.25,8.727
08/21/2025,1,Overnight,1,Normal,9.254,8.73
08/22/2025,1,Overnight,3,Normal,9.251,8.73
08/25/2025,1,Overnight,1,Normal,9.251,8.728
08/26/2025,1,Overnight,1,Normal,9.251,8.728
08/27/2025,1,Overnight,1,Normal,9.25,8.727
08/28/2025,1,Overnight,1,Normal,9.254,8.73
08/29/2025,1,Overnight,3,Normal,9.248,8.727
09/01/2025,1,Overnight,1,Normal,9.25,8.727
09/02/2025,1,Overnight,1,Normal,9.25,8.727
09/03/2025,1,Overnight,1,Normal,9.25,8.727
09/04/2025,1,Overnight,1,Normal,9.25,8.727
09/05/2025,1,Overnight,3,Normal,9.247,8.726
09/08/2025,1,Overnight,1,Normal,9.25,8.727
09/09/2025,1,Overnight,1,Normal,9.253,8.729
09/10/2025,1,Overnight,1,Normal,9.25,8.727
09/11/2025,1,Overnight,1,Normal,9.25,8.727
09/12/2025,1,Overnight,3,Normal,9.248,8.727
09/15/2025,1,Overnight,1,Normal,9.251,8.728
09/16/2025,1,Overnight,1,Normal,9.253,8.729
09/17/2025,1,Overnight,1,Normal,9.254,8.73
09/18/2025,1,Overnight,1,Normal,9.254,8.73
09/19/2025,1,Overnight,3,Normal,9.251,8.73
09/22/2025,1,Overnight,1,Normal,9.254,8.73
09/23/2025,1,Overnight,1,Normal,9.253,8.729
09/24/2025,1,Overnight,1,Normal,9.253,8.729
09/25/2025,1,Overnight,1,Normal,9.253,8.729
09/26/2025,1,Overnight,3,Normal,9.251,8.73
09/29/2025,1,Overnight,1,Normal,9.255,8.731
09/30/2025,1,Overnight,1,Normal,9.254,8.73
10/01/2025,1,Overnight,1,Normal,9.251,8.728
10/02/2025,1,Overnight,1,Normal,9.251,8.728
10/03/2025,1,Overnight,3,Normal,9.252,8.731
10/06/2025,1,Overnight,1,Normal,9.253,8.729
10/07/2025,1,Overnight,1,Normal,9.255,8.731
10/08/2025,1,Overnight,1,Normal,9.254,8.73
10/09/2025,1,Overnight,1,Normal,9.255,8.731
10/10/2025,1,Overnight,4,Normal,9.252,8.732
10/14/2025,1,Overnight,1,Normal,9.254,8.73
10/15/2025,1,Overnight,1,Normal,9.254,8.73
10/16/2025,1,Overnight,1,Normal,9.254,8.73
10/17/2025,1,Overnight,3,Normal,9.25,8.729
10/20/2025,1,Overnight,1,Normal,9.254,8.73
10/21/2025,1,Overnight,1,Normal,9.251,8.728
10/22/2025,1,Overnight,1,Normal,9.251,8.728
10/23/2025,1,Overnight,1,Normal,9.25,8.727
10/24/2025,1,Overnight,3,Normal,9.25,8.729
10/27/2025,1,Overnight,1,Normal,9.25,8.727
10/28/2025,1,Overnight,1,Normal,9.253,8.729
10/29/2025,1,Overnight,1,Normal,9.254,8.73
10/30/2025,1,Overnight,1,Normal,9.253,8.729
10/31/2025,1,Overnight,4,Normal,9.25,8.73
11/04/2025,1,Overnight,1,Normal,9.255,8.731
11/05/2025,1,Overnight,1,Normal,9.254,8.73
11/06/2025,1,Overnight,1,Normal,9.251,8.728
11/07/2025,1,Overnight,3,Normal,9.253,8.732
11/10/2025,1,Overnight,1,Normal,9.255,8.731
11/11/2025,1,Overnight,1,Normal,9.257,8.733
11/12/2025,1,Overnight,1,Normal,9.257,8.733
11/13/2025,1,Overnight,1,Normal,9.258,8.734
11/14/2025,1,Overnight,4,Normal,9.255,8.734
11/18/2025,1,Overnight,1,Normal,9.26,8.736
11/19/2025,1,Overnight,1,Normal,9.26,8.736
11/20/2025,1,Overnight,1,Normal,9.259,8.735
11/21/2025,1,Overnight,3,Normal,9.253,8.732
11/24/2025,1,Overnight,1,Normal,9.253,8.729
11/25/2025,1,Overnight,1,Normal,9.25,8.727
11/26/2025,1,Overnight,1,Normal,9.246,8.723
11/27/2025,1,Overnight,1,Normal,9.231,8.71
11/28/2025,1,Overnight,3,Normal,9.172,8.658
12/01/2025,1,Overnight,1,Normal,9.123,8.612
12/02/2025,1,Overnight,1,Normal,9.057,8.552
12/03/2025,1,Overnight,1,Normal,9.158,8.644
12/04/2025,1,Overnight,1,Normal,9.205,8.686
12/05/2025,1,Overnight,4,Normal,9.185,8.671
12/09/2025,1,Overnight,1,Normal,9.237,8.715
12/10/2025,1,Overnight,1,Normal,9.244,8.721
12/11/2025,1,Overnight,1,Normal,9.244,8.721
12/12/2025,1,Overnight,3,Normal,9.247,8.726
12/15/2025,1,Overnight,1,Normal,9.25,8.727
12/16/2025,1,Overnight,1,Normal,9.25,8.727
12/17/2025,1,Overnight,1,Normal,9.25,8.727
12/18/2025,1,Overnight,1,Normal,9.25,8.727
12/19/2025,1,Overnight,3,Normal,9.247,8.726
12/22/2025,1,Overnight,1,Normal,9.251,8.728
12/23/2025,1,Overnight,1,Normal,9.251,8.728
12/24/2025,1,Overnight,2,Normal,9.252,8.73
12/26/2025,1,Overnight,3,Normal,9.258,8.736
12/29/2025,1,Overnight,1,Normal,9.29,8.763
12/30/2025,1,Overnight,3,Normal,9.268,8.745
01/02/2026,1,Overnight,3,Normal,9.249,8.728
01/05/2026,1,Overnight,1,Normal,9.25,8.727
01/06/2026,1,Overnight,1,Normal,9.253,8.729
01/07/2026,1,Overnight,1,Normal,9.255,8.731
01/08/2026,1,Overnight,1,Normal,9.256,8.732
01/09/2026,1,Overnight,4,Normal,9.257,8.736
01/13/2026,1,Overnight,1,Normal,9.259,8.735
01/14/2026,1,Overnight,1,Normal,9.261,8.737
01/15/2026,1,Overnight,1,Normal,9.264,8.739
01/16/2026,1,Overnight,3,Normal,9.262,8.74
01/19/2026,1,Overnight,1,Normal,9.265,8.74
01/20/2026,1,Overnight,1,Normal,9.266,8.741
01/21/2026,1,Overnight,1,Normal,9.265,8.74
01/22/2026,1,Overnight,1,Normal,9.265,8.74
01/23/2026,1,Overnight,3,Normal,9.257,8.735
01/26/2026,1,Overnight,1,Normal,9.262,8.738
01/27/2026,1,Overnight,1,Normal,9.256,8.732
01/28/2026,1,Overnight,1,Normal,9.259,8.735
01/29/2026,1,Overnight,1,Normal,9.267,8.742
01/30/2026,1,Overnight,3,Normal,9.269,8.746
02/02/2026,1,Overnight,1,Normal,10.264,9.638
02/03/2026,1,Overnight,1,Normal,10.263,9.637
